TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
BKN,BKN vs. PHI,11/19/2023,L,12,28,10,21,47.6,3,6,50.0,5,5,100.0,3,8,11,7,3,1,1,4,1
MEM,MEM vs. BOS,11/19/2023,L,12,24,9,24,37.5,6,12,50.0,0,0,0.0,6,7,13,6,4,2,1,4,1
PHX,PHX @ UTA,11/19/2023,W,12,30,12,22,54.5,4,9,44.4,2,2,100.0,3,4,7,7,1,1,2,4,-1
PHI,PHI @ BKN,11/19/2023,W,12,27,9,21,42.9,3,9,33.3,6,6,100.0,3,6,9,8,2,2,2,4,-1
BOS,BOS @ MEM,11/19/2023,W,12,23,7,16,43.8,4,8,50.0,5,6,83.3,3,7,10,5,5,3,3,4,-1
TOR,TOR vs. DET,11/19/2023,W,12,38,13,25,52.0,6,12,50.0,6,10,60.0,4,6,10,11,3,3,1,10,-3
CLE,CLE vs. DEN,11/19/2023,W,12,29,11,18,61.1,2,5,40.0,5,6,83.3,1,7,8,7,2,1,1,6,-5
LAL,LAL vs. HOU,11/19/2023,W,12,24,8,16,50.0,2,7,28.6,6,9,66.7,2,7,9,5,5,1,0,3,-5
DAL,DAL vs. SAC,11/19/2023,L,12,17,7,23,30.4,0,9,0.0,3,5,60.0,4,9,13,2,2,2,1,2,-5
POR,POR vs. OKC,11/19/2023,L,12,25,8,19,42.1,4,10,40.0,5,8,62.5,3,4,7,6,3,2,0,3,-8
ORL,ORL @ IND,11/19/2023,W,12,21,6,16,37.5,3,8,37.5,6,8,75.0,1,5,6,4,10,0,0,9,-17
MEM,MEM @ SAS,11/18/2023,W,12,33,9,18,50.0,1,3,33.3,14,16,87.5,4,8,12,5,2,3,2,2,19
MIL,MIL vs. DAL,11/18/2023,W,12,43,14,21,66.7,6,13,46.2,9,10,90.0,1,13,14,6,3,1,0,5,16
CHI,CHI vs. MIA,11/18/2023,W,12,34,12,21,57.1,7,12,58.3,3,4,75.0,3,9,12,8,2,2,2,3,13
MIN,MIN @ NOP,11/18/2023,W,12,36,12,22,54.5,5,12,41.7,7,9,77.8,2,7,9,10,2,2,1,5,11
NYK,NYK @ CHA,11/18/2023,W,12,33,12,17,70.6,5,10,50.0,4,6,66.7,1,9,10,8,5,0,2,3,5
OKC,OKC @ GSW,11/18/2023,W,12,32,12,21,57.1,3,6,50.0,5,5,100.0,1,8,9,6,2,1,3,3,2
GSW,GSW vs. OKC,11/18/2023,L,12,30,9,23,39.1,7,13,53.8,5,6,83.3,6,7,13,7,2,1,0,4,-2
CHA,CHA vs. NYK,11/18/2023,L,12,28,10,20,50.0,6,12,50.0,2,2,100.0,1,4,5,5,4,2,0,8,-5
NOP,NOP vs. MIN,11/18/2023,L,12,25,10,18,55.6,1,5,20.0,4,6,66.7,1,4,5,7,4,2,1,7,-11
MIA,MIA @ CHI,11/18/2023,L,12,21,7,18,38.9,5,10,50.0,2,2,100.0,0,6,6,5,5,2,0,8,-13
DAL,DAL @ MIL,11/18/2023,L,12,27,11,25,44.0,3,15,20.0,2,4,50.0,1,7,8,4,1,1,0,8,-16
SAS,SAS vs. MEM,11/18/2023,L,12,14,6,21,28.6,2,8,25.0,0,0,0.0,4,4,8,3,6,1,4,9,-19
MIL,MIL @ CHA,11/17/2023,W,12,38,15,25,60.0,7,14,50.0,1,2,50.0,2,13,15,9,2,2,1,6,20
NYK,NYK @ WAS,11/17/2023,W,12,31,10,21,47.6,4,12,33.3,7,8,87.5,2,10,12,5,1,1,3,7,16
SAC,SAC @ SAS,11/17/2023,W,12,34,9,20,45.0,4,10,40.0,12,13,92.3,2,12,14,4,1,0,1,4,8
CHI,CHI vs. ORL,11/17/2023,L,12,32,12,20,60.0,4,10,40.0,4,6,66.7,0,6,6,5,2,4,1,5,6
LAL,LAL @ POR,11/17/2023,W,12,25,10,22,45.5,3,6,50.0,2,3,66.7,4,8,12,9,4,2,1,5,5
LAC,LAC vs. HOU,11/17/2023,W,12,27,10,26,38.5,4,11,36.4,3,3,100.0,4,7,11,7,1,3,3,3,4
DEN,DEN @ NOP,11/17/2023,L,12,24,10,28,35.7,2,12,16.7,2,3,66.7,6,13,19,6,2,1,0,5,4
PHI,PHI @ ATL,11/17/2023,W,12,32,12,21,57.1,2,7,28.6,6,7,85.7,3,8,11,10,5,3,0,4,3
CLE,CLE vs. DET,11/17/2023,W,12,28,9,17,52.9,2,3,66.7,8,10,80.0,1,8,9,3,4,2,2,5,1
PHX,PHX @ UTA,11/17/2023,W,12,29,10,20,50.0,4,7,57.1,5,6,83.3,0,8,8,8,2,2,2,5,0
UTA,UTA vs. PHX,11/17/2023,L,12,29,8,19,42.1,5,11,45.5,8,11,72.7,3,6,9,5,2,1,4,6,0
BOS,BOS @ TOR,11/17/2023,W,12,24,9,22,40.9,4,11,36.4,2,2,100.0,1,10,11,7,2,1,2,4,0
TOR,TOR vs. BOS,11/17/2023,L,12,24,9,21,42.9,2,6,33.3,4,6,66.7,3,11,14,5,3,1,0,4,0
DET,DET @ CLE,11/17/2023,L,12,27,9,21,42.9,1,7,14.3,8,8,100.0,4,7,11,4,4,3,2,6,-1
ATL,ATL vs. PHI,11/17/2023,L,12,29,10,23,43.5,5,10,50.0,4,7,57.1,4,5,9,8,5,3,1,5,-3
HOU,HOU @ LAC,11/17/2023,L,12,23,9,19,47.4,2,6,33.3,3,4,75.0,2,11,13,6,6,1,0,5,-4
NOP,NOP vs. DEN,11/17/2023,W,12,20,8,20,40.0,1,4,25.0,3,6,50.0,1,10,11,3,3,1,1,4,-4
POR,POR vs. LAL,11/17/2023,L,12,20,7,18,38.9,2,9,22.2,4,6,66.7,2,7,9,3,3,2,1,4,-5
ORL,ORL @ CHI,11/17/2023,W,12,26,8,21,38.1,1,8,12.5,9,9,100.0,5,10,15,4,4,1,2,6,-6
SAS,SAS vs. SAC,11/17/2023,L,12,26,10,22,45.5,4,11,36.4,2,4,50.0,1,9,10,9,2,0,1,8,-8
WAS,WAS vs. NYK,11/17/2023,L,12,15,4,19,21.1,1,8,12.5,6,6,100.0,1,7,8,3,4,0,1,6,-16
CHA,CHA vs. MIL,11/17/2023,L,12,18,6,20,30.0,0,5,0.0,6,7,85.7,1,7,8,2,4,0,0,3,-20
OKC,OKC @ GSW,11/16/2023,W,12,34,11,19,57.9,6,8,75.0,6,7,85.7,1,9,10,7,4,3,0,5,10
BKN,BKN @ MIA,11/16/2023,L,12,32,11,22,50.0,3,8,37.5,7,8,87.5,4,9,13,8,5,1,0,1,5
MIA,MIA vs. BKN,11/16/2023,W,12,27,11,21,52.4,4,10,40.0,1,1,100.0,0,4,4,9,2,3,0,5,-5
GSW,GSW vs. OKC,11/16/2023,L,12,24,8,23,34.8,4,11,36.4,4,4,100.0,5,5,10,6,4,1,1,5,-10
MIN,MIN @ PHX,11/15/2023,L,12,33,11,25,44.0,1,8,12.5,10,12,83.3,7,6,13,4,1,3,2,3,10
LAL,LAL vs. SAC,11/15/2023,L,12,30,12,20,60.0,4,9,44.4,2,2,100.0,3,10,13,7,8,5,1,5,9
WAS,WAS vs. DAL,11/15/2023,L,12,34,13,23,56.5,4,12,33.3,4,5,80.0,2,11,13,7,2,1,1,4,8
CHI,CHI vs. ORL,11/15/2023,L,12,30,12,23,52.2,4,10,40.0,2,2,100.0,5,8,13,6,4,2,1,8,7
CLE,CLE @ POR,11/15/2023,W,12,26,12,20,60.0,1,7,14.3,1,1,100.0,2,11,13,5,7,1,2,2,6
TOR,TOR vs. MIL,11/15/2023,L,12,33,11,25,44.0,2,8,25.0,9,10,90.0,8,8,16,9,1,4,1,3,5
ATL,ATL vs. NYK,11/15/2023,L,12,33,10,17,58.8,2,6,33.3,11,13,84.6,1,6,7,6,3,2,0,7,4
BOS,BOS @ PHI,11/15/2023,W,12,34,11,23,47.8,4,9,44.4,8,9,88.9,4,8,12,6,1,1,4,5,2
PHI,PHI vs. BOS,11/15/2023,L,12,32,11,21,52.4,3,7,42.9,7,9,77.8,3,7,10,4,1,1,0,5,-2
NYK,NYK @ ATL,11/15/2023,W,12,29,9,21,42.9,4,7,57.1,7,8,87.5,4,5,9,7,4,2,1,7,-4
MIL,MIL @ TOR,11/15/2023,W,12,28,11,20,55.0,5,9,55.6,1,1,100.0,1,6,7,6,4,1,5,7,-5
POR,POR vs. CLE,11/15/2023,L,12,20,9,21,42.9,2,9,22.2,0,0,0.0,0,5,5,6,3,4,0,4,-6
ORL,ORL @ CHI,11/15/2023,W,12,23,8,16,50.0,1,4,25.0,6,10,60.0,2,5,7,4,4,2,1,5,-7
DAL,DAL @ WAS,11/15/2023,W,12,26,10,20,50.0,3,8,37.5,3,6,50.0,0,8,8,6,2,2,0,3,-8
SAC,SAC @ LAL,11/15/2023,W,12,21,9,22,40.9,0,7,0.0,3,5,60.0,4,4,8,6,6,8,0,4,-9
PHX,PHX vs. MIN,11/15/2023,W,12,23,9,18,50.0,1,6,16.7,4,4,100.0,1,7,8,5,4,1,1,8,-10
BKN,BKN vs. ORL,11/14/2023,W,12,36,13,17,76.5,7,10,70.0,3,6,50.0,1,11,12,4,6,4,1,7,18
OKC,OKC vs. SAS,11/14/2023,W,12,32,11,20,55.0,7,14,50.0,3,4,75.0,0,8,8,9,4,5,2,4,11
MIN,MIN @ GSW,11/14/2023,W,12,28,9,21,42.9,5,10,50.0,5,6,83.3,2,10,12,5,4,4,3,4,10
DAL,DAL @ NOP,11/14/2023,L,12,25,10,25,40.0,1,9,11.1,4,5,80.0,4,13,17,7,5,3,0,5,8
UTA,UTA vs. POR,11/14/2023,W,12,20,8,19,42.1,2,8,25.0,2,2,100.0,4,15,19,5,6,2,3,7,7
LAL,LAL vs. MEM,11/14/2023,W,12,27,10,18,55.6,5,7,71.4,2,4,50.0,2,12,14,6,6,2,3,4,6
IND,IND @ PHI,11/14/2023,W,12,37,11,19,57.9,2,4,50.0,13,15,86.7,2,10,12,7,3,0,1,5,5
DEN,DEN vs. LAC,11/14/2023,W,12,27,10,16,62.5,0,2,0.0,7,11,63.6,3,5,8,5,3,0,0,7,3
CHA,CHA vs. MIA,11/14/2023,L,12,25,9,20,45.0,4,10,40.0,3,3,100.0,1,9,10,5,3,2,0,6,1
ATL,ATL @ DET,11/14/2023,W,12,29,9,17,52.9,1,6,16.7,10,10,100.0,0,9,9,7,4,2,3,5,0
DET,DET vs. ATL,11/14/2023,L,12,29,10,23,43.5,5,9,55.6,4,4,100.0,4,6,10,8,5,2,0,8,0
MIA,MIA @ CHA,11/14/2023,W,12,24,8,22,36.4,2,8,25.0,6,8,75.0,5,10,15,5,2,3,1,2,-1
LAC,LAC @ DEN,11/14/2023,L,12,24,9,19,47.4,2,9,22.2,4,4,100.0,2,5,7,4,2,2,0,9,-3
PHI,PHI vs. IND,11/14/2023,L,12,32,11,23,47.8,2,8,25.0,8,8,100.0,1,5,6,6,4,1,0,10,-5
MEM,MEM @ LAL,11/14/2023,L,12,21,9,24,37.5,2,11,18.2,1,1,100.0,1,7,8,7,3,2,2,2,-6
POR,POR @ UTA,11/14/2023,L,12,13,4,23,17.4,1,11,9.1,4,8,50.0,5,6,11,2,2,3,3,3,-7
NOP,NOP vs. DAL,11/14/2023,W,12,17,7,22,31.8,1,8,12.5,2,5,40.0,3,7,10,4,5,4,2,5,-8
GSW,GSW vs. MIN,11/14/2023,L,12,18,6,20,30.0,3,11,27.3,3,3,100.0,3,8,11,5,6,2,0,6,-10
SAS,SAS @ OKC,11/14/2023,L,12,21,8,19,42.1,3,6,50.0,2,2,100.0,3,7,10,4,6,2,1,2,-11
ORL,ORL @ BKN,11/14/2023,L,12,18,6,21,28.6,2,13,15.4,4,5,80.0,3,6,9,4,4,1,1,5,-18
TOR,TOR vs. WAS,11/13/2023,W,12,30,12,19,63.2,1,5,20.0,5,5,100.0,1,11,12,8,6,4,2,2,14
CLE,CLE @ SAC,11/13/2023,L,12,31,13,28,46.4,5,11,45.5,0,0,0.0,7,7,14,8,3,1,1,5,9
BOS,BOS vs. NYK,11/13/2023,W,12,30,10,16,62.5,7,12,58.3,3,3,100.0,1,6,7,5,4,1,1,8,8
MIL,MIL vs. CHI,11/13/2023,W,12,35,12,20,60.0,3,6,50.0,8,12,66.7,2,8,10,6,5,1,1,8,0
CHI,CHI @ MIL,11/13/2023,L,12,35,12,25,48.0,4,11,36.4,7,9,77.8,5,6,11,9,2,1,4,10,0
NYK,NYK @ BOS,11/13/2023,L,12,22,6,16,37.5,2,6,33.3,8,13,61.5,4,4,8,2,2,1,0,4,-8
SAC,SAC vs. CLE,11/13/2023,W,12,22,7,19,36.8,2,10,20.0,6,6,100.0,2,7,9,4,5,2,2,5,-9
WAS,WAS @ TOR,11/13/2023,L,12,16,7,19,36.8,1,4,25.0,1,2,50.0,1,5,6,4,7,5,1,7,-14
OKC,OKC @ PHX,11/12/2023,W,12,31,9,15,60.0,2,4,50.0,11,14,78.6,2,9,11,5,4,1,1,6,18
NOP,NOP vs. DAL,11/12/2023,L,12,39,15,22,68.2,6,9,66.7,3,7,42.9,2,15,17,11,5,0,1,6,12
GSW,GSW vs. MIN,11/12/2023,L,12,37,10,25,40.0,4,10,40.0,13,14,92.9,5,11,16,6,4,2,0,6,10
PHI,PHI vs. IND,11/12/2023,W,12,37,15,28,53.6,4,7,57.1,3,4,75.0,9,8,17,6,2,1,2,4,10
CHI,CHI vs. DET,11/12/2023,W,12,35,11,18,61.1,3,5,60.0,10,13,76.9,1,7,8,5,2,4,3,7,8
MIA,MIA @ SAS,11/12/2023,W,12,36,12,21,57.1,4,5,80.0,8,8,100.0,1,5,6,9,0,3,1,3,7
LAC,LAC vs. MEM,11/12/2023,L,12,33,10,23,43.5,7,12,58.3,6,7,85.7,3,7,10,8,2,2,1,9,7
HOU,HOU vs. DEN,11/12/2023,W,12,33,10,20,50.0,5,9,55.6,8,11,72.7,0,9,9,6,0,1,0,6,5
POR,POR @ LAL,11/12/2023,L,12,30,13,23,56.5,4,8,50.0,0,0,0.0,2,12,14,7,4,0,4,6,5
NYK,NYK vs. CHA,11/12/2023,W,12,30,11,21,52.4,4,13,30.8,4,7,57.1,2,9,11,10,3,1,0,6,2
BKN,BKN vs. WAS,11/12/2023,W,12,24,7,22,31.8,2,12,16.7,8,11,72.7,3,11,14,5,5,5,4,5,2
CHA,CHA @ NYK,11/12/2023,L,12,28,12,24,50.0,4,8,50.0,0,2,0.0,4,5,9,5,2,0,0,4,-2
WAS,WAS @ BKN,11/12/2023,L,12,22,8,22,36.4,2,10,20.0,4,5,80.0,2,11,13,2,6,5,0,8,-2
DEN,DEN @ HOU,11/12/2023,L,12,28,10,22,45.5,2,10,20.0,6,8,75.0,3,12,15,4,2,0,1,7,-5
LAL,LAL vs. POR,11/12/2023,W,12,25,8,22,36.4,0,3,0.0,9,9,100.0,2,7,9,6,1,2,0,1,-5
SAS,SAS vs. MIA,11/12/2023,L,12,29,11,19,57.9,5,10,50.0,2,2,100.0,1,8,9,9,6,0,0,5,-7
MEM,MEM @ LAC,11/12/2023,W,12,26,8,19,42.1,1,7,14.3,9,12,75.0,2,6,8,3,3,1,2,7,-7
DET,DET @ CHI,11/12/2023,L,12,27,9,21,42.9,2,7,28.6,7,9,77.8,2,8,10,6,5,1,1,7,-8
MIN,MIN @ GSW,11/12/2023,W,12,27,10,22,45.5,0,6,0.0,7,9,77.8,1,10,11,5,4,3,1,8,-10
IND,IND @ PHI,11/12/2023,L,12,27,10,23,43.5,3,11,27.3,4,4,100.0,4,4,8,6,2,1,2,2,-10
DAL,DAL @ NOP,11/12/2023,W,12,27,10,27,37.0,3,15,20.0,4,6,66.7,2,7,9,5,0,2,1,5,-12
PHX,PHX vs. OKC,11/12/2023,L,12,13,2,21,9.5,1,8,12.5,8,8,100.0,5,6,11,1,4,1,0,10,-18
CLE,CLE @ GSW,11/11/2023,W,12,34,10,21,47.6,3,6,50.0,11,16,68.8,4,9,13,8,3,4,1,3,7
BOS,BOS vs. TOR,11/11/2023,W,12,29,11,21,52.4,4,13,30.8,3,6,50.0,2,11,13,8,2,0,0,4,6
ATL,ATL vs. MIA,11/11/2023,L,12,27,9,22,40.9,4,12,33.3,5,6,83.3,4,9,13,7,3,2,1,8,3
MIL,MIL @ ORL,11/11/2023,L,12,25,10,18,55.6,3,7,42.9,2,2,100.0,1,6,7,7,5,3,1,5,1
ORL,ORL vs. MIL,11/11/2023,W,12,24,9,19,47.4,3,5,60.0,3,3,100.0,3,4,7,6,6,2,1,1,-1
MIA,MIA @ ATL,11/11/2023,W,12,24,5,17,29.4,2,8,25.0,12,13,92.3,4,7,11,2,5,1,0,4,-3
TOR,TOR @ BOS,11/11/2023,L,12,23,9,23,39.1,3,7,42.9,2,3,66.7,2,6,8,7,1,1,0,4,-6
GSW,GSW vs. CLE,11/11/2023,L,12,27,9,24,37.5,4,9,44.4,5,5,100.0,5,9,14,7,6,0,1,11,-7
CHA,CHA @ WAS,11/10/2023,W,12,36,13,23,56.5,4,6,66.7,6,11,54.5,8,11,19,7,3,4,0,5,16
HOU,HOU vs. NOP,11/10/2023,W,12,34,10,20,50.0,3,7,42.9,11,17,64.7,2,9,11,4,0,4,2,6,12
SAS,SAS vs. MIN,11/10/2023,L,12,37,12,16,75.0,5,8,62.5,8,11,72.7,0,8,8,11,6,2,3,8,10
LAL,LAL @ PHX,11/10/2023,W,12,33,12,20,60.0,5,11,45.5,4,6,66.7,3,9,12,8,3,4,0,3,10
LAC,LAC @ DAL,11/10/2023,L,12,37,13,23,56.5,2,8,25.0,9,10,90.0,7,9,16,5,3,1,0,8,8
BOS,BOS vs. BKN,11/10/2023,W,12,28,8,22,36.4,5,15,33.3,7,10,70.0,7,6,13,7,3,0,1,2,5
PHI,PHI @ DET,11/10/2023,W,12,31,11,23,47.8,2,7,28.6,7,7,100.0,4,8,12,7,1,2,1,7,2
SAC,SAC vs. OKC,11/10/2023,W,12,30,9,21,42.9,6,13,46.2,6,10,60.0,5,9,14,7,4,1,0,6,2
MEM,MEM vs. UTA,11/10/2023,L,12,26,10,27,37.0,4,14,28.6,2,2,100.0,4,6,10,2,3,2,2,8,2
DET,DET vs. PHI,11/10/2023,L,12,29,12,24,50.0,2,6,33.3,3,5,60.0,5,8,13,8,4,0,2,5,-2
OKC,OKC @ SAC,11/10/2023,L,12,28,12,21,57.1,2,8,25.0,2,3,66.7,0,7,7,8,2,2,1,6,-2
UTA,UTA @ MEM,11/10/2023,W,12,24,8,18,44.4,3,7,42.9,5,6,83.3,3,10,13,5,7,2,4,8,-2
BKN,BKN @ BOS,11/10/2023,L,12,23,9,18,50.0,1,5,20.0,4,4,100.0,2,6,8,7,3,0,0,10,-5
DAL,DAL vs. LAC,11/10/2023,W,12,29,10,25,40.0,3,11,27.3,6,8,75.0,5,3,8,8,1,1,0,6,-8
MIN,MIN @ SAS,11/10/2023,W,12,27,8,21,38.1,0,5,0.0,11,12,91.7,4,6,10,4,5,3,0,8,-10
PHX,PHX vs. LAL,11/10/2023,L,12,23,9,20,45.0,3,8,37.5,2,2,100.0,2,4,6,3,4,3,1,4,-10
NOP,NOP @ HOU,11/10/2023,L,12,22,7,18,38.9,3,6,50.0,5,7,71.4,1,11,12,4,7,0,3,12,-12
WAS,WAS vs. CHA,11/10/2023,L,12,20,8,24,33.3,2,11,18.2,2,3,66.7,4,3,7,3,4,1,2,7,-16
ATL,ATL @ ORL,11/09/2023,W,12,27,9,20,45.0,3,9,33.3,6,10,60.0,2,6,8,3,2,3,0,3,6
IND,IND vs. MIL,11/09/2023,W,12,33,12,20,60.0,3,9,33.3,6,8,75.0,4,8,12,5,4,2,2,4,3
MIL,MIL @ IND,11/09/2023,L,12,30,12,23,52.2,4,8,50.0,2,3,66.7,1,6,7,8,3,3,0,6,-3
ORL,ORL vs. ATL,11/09/2023,L,12,21,9,21,42.9,2,8,25.0,1,1,100.0,3,8,11,6,5,1,1,9,-6
IND,IND vs. UTA,11/08/2023,W,12,33,14,27,51.9,3,10,30.0,2,3,66.7,4,11,15,5,3,6,1,3,13
NOP,NOP @ MIN,11/08/2023,L,12,33,10,21,47.6,3,8,37.5,10,11,90.9,3,10,13,8,4,0,1,9,8
BOS,BOS @ PHI,11/08/2023,L,12,32,11,20,55.0,5,10,50.0,5,5,100.0,0,5,5,8,3,3,1,3,7
MIL,MIL vs. DET,11/08/2023,W,12,30,10,21,47.6,2,10,20.0,8,10,80.0,1,7,8,4,2,3,1,4,7
SAS,SAS @ NYK,11/08/2023,L,12,33,14,23,60.9,3,7,42.9,2,6,33.3,3,11,14,8,2,1,2,5,6
HOU,HOU vs. LAL,11/08/2023,W,12,29,13,25,52.0,2,6,33.3,1,3,33.3,5,13,18,4,4,1,1,4,6
DEN,DEN vs. GSW,11/08/2023,W,12,32,11,19,57.9,3,7,42.9,7,11,63.6,0,9,9,7,3,2,3,5,5
MIA,MIA @ MEM,11/08/2023,W,12,31,8,15,53.3,3,8,37.5,12,14,85.7,0,10,10,5,4,1,2,8,5
BKN,BKN vs. LAC,11/08/2023,W,12,27,10,22,45.5,3,10,30.0,4,5,80.0,4,7,11,5,5,6,1,6,5
CLE,CLE @ OKC,11/08/2023,L,12,33,10,20,50.0,0,4,0.0,13,13,100.0,3,6,9,3,5,2,2,5,4
CHI,CHI vs. PHX,11/08/2023,L,12,23,9,22,40.9,2,5,40.0,3,4,75.0,2,8,10,5,3,3,4,6,4
CHA,CHA vs. WAS,11/08/2023,L,12,32,12,18,66.7,3,6,50.0,5,8,62.5,3,10,13,5,8,2,2,4,3
POR,POR @ SAC,11/08/2023,L,12,27,12,20,60.0,2,5,40.0,1,4,25.0,2,4,6,7,5,3,1,8,1
TOR,TOR @ DAL,11/08/2023,W,12,28,7,20,35.0,2,9,22.2,12,15,80.0,6,6,12,3,3,0,1,6,0
DAL,DAL vs. TOR,11/08/2023,L,12,28,10,21,47.6,2,8,25.0,6,10,60.0,3,8,11,3,1,0,1,8,0
SAC,SAC vs. POR,11/08/2023,W,12,26,7,16,43.8,1,6,16.7,11,12,91.7,4,8,12,6,7,2,0,5,-1
WAS,WAS @ CHA,11/08/2023,W,12,29,11,24,45.8,3,10,30.0,4,4,100.0,3,5,8,7,3,6,1,7,-3
OKC,OKC vs. CLE,11/08/2023,W,12,29,11,20,55.0,3,4,75.0,4,4,100.0,3,6,9,5,6,3,3,11,-4
PHX,PHX @ CHI,11/08/2023,W,12,19,5,18,27.8,3,10,30.0,6,6,100.0,1,12,13,4,7,1,6,6,-4
GSW,GSW @ DEN,11/08/2023,L,12,27,9,24,37.5,3,11,27.3,6,7,85.7,4,8,12,6,2,3,0,8,-5
MEM,MEM vs. MIA,11/08/2023,L,12,26,8,22,36.4,2,8,25.0,8,10,80.0,2,6,8,5,1,3,1,8,-5
LAC,LAC @ BKN,11/08/2023,L,12,22,8,18,44.4,1,9,11.1,5,5,100.0,1,8,9,4,8,4,1,5,-5
NYK,NYK vs. SAS,11/08/2023,W,12,27,11,25,44.0,4,11,36.4,1,3,33.3,3,8,11,4,1,1,0,6,-6
LAL,LAL @ HOU,11/08/2023,L,12,23,9,23,39.1,1,7,14.3,4,7,57.1,2,8,10,6,1,3,2,4,-6
PHI,PHI vs. BOS,11/08/2023,W,12,25,10,20,50.0,2,7,28.6,3,4,75.0,3,8,11,4,7,2,1,4,-7
DET,DET @ MIL,11/08/2023,L,12,23,9,23,39.1,2,11,18.2,3,3,100.0,4,10,14,4,9,1,2,8,-7
MIN,MIN vs. NOP,11/08/2023,W,12,25,8,19,42.1,0,5,0.0,9,14,64.3,3,8,11,5,3,2,0,9,-8
UTA,UTA @ IND,11/08/2023,L,12,20,7,23,30.4,1,4,25.0,5,5,100.0,4,7,11,5,6,0,3,2,-13
NYK,NYK vs. LAC,11/06/2023,W,12,35,13,20,65.0,5,9,55.6,4,4,100.0,3,6,9,12,4,5,0,5,14
SAC,SAC @ HOU,11/06/2023,L,12,37,14,21,66.7,7,11,63.6,2,6,33.3,2,7,9,9,2,2,1,2,12
DAL,DAL @ ORL,11/06/2023,W,12,31,10,18,55.6,3,9,33.3,8,11,72.7,0,7,7,5,2,3,4,5,12
DEN,DEN vs. NOP,11/06/2023,W,12,35,13,22,59.1,5,10,50.0,4,6,66.7,1,7,8,9,3,4,1,5,11
ATL,ATL @ OKC,11/06/2023,L,12,40,12,25,48.0,3,8,37.5,13,15,86.7,6,8,14,7,2,1,0,8,10
GSW,GSW @ DET,11/06/2023,W,12,37,11,16,68.8,3,7,42.9,12,13,92.3,1,6,7,6,2,1,1,5,10
LAL,LAL @ MIA,11/06/2023,L,12,28,11,18,61.1,3,8,37.5,3,4,75.0,0,8,8,6,5,3,2,5,10
IND,IND vs. SAS,11/06/2023,W,12,33,12,21,57.1,4,9,44.4,5,6,83.3,0,11,11,8,5,2,1,4,9
BOS,BOS @ MIN,11/06/2023,L,12,27,9,14,64.3,4,7,57.1,5,6,83.3,0,7,7,4,5,3,1,6,5
WAS,WAS @ PHI,11/06/2023,L,12,30,13,24,54.2,2,6,33.3,2,4,50.0,2,10,12,7,6,2,4,7,4
UTA,UTA @ CHI,11/06/2023,L,12,35,14,26,53.8,3,9,33.3,4,4,100.0,2,9,11,12,2,0,2,7,3
MIL,MIL @ BKN,11/06/2023,W,12,33,10,24,41.7,3,12,25.0,10,12,83.3,5,8,13,6,1,2,1,5,2
BKN,BKN vs. MIL,11/06/2023,L,12,31,12,28,42.9,2,10,20.0,5,5,100.0,6,10,16,4,2,1,0,7,-2
CHI,CHI vs. UTA,11/06/2023,W,12,32,11,20,55.0,4,9,44.4,6,7,85.7,0,8,8,5,2,0,0,5,-3
PHI,PHI vs. WAS,11/06/2023,W,12,26,9,21,42.9,1,7,14.3,7,10,70.0,3,10,13,5,7,6,2,5,-4
MIN,MIN vs. BOS,11/06/2023,W,12,22,8,17,47.1,3,8,37.5,3,6,50.0,2,5,7,7,5,2,0,3,-5
SAS,SAS @ IND,11/06/2023,L,12,24,9,23,39.1,1,5,20.0,5,6,83.3,3,5,8,6,2,2,2,4,-9
OKC,OKC vs. ATL,11/06/2023,W,12,30,11,25,44.0,2,10,20.0,6,7,85.7,4,5,9,6,3,0,1,10,-10
DET,DET vs. GSW,11/06/2023,L,12,27,9,22,40.9,2,6,33.3,7,7,100.0,4,4,8,4,4,2,0,9,-10
MIA,MIA vs. LAL,11/06/2023,W,12,18,6,18,33.3,1,9,11.1,5,5,100.0,2,8,10,5,9,2,0,5,-10
NOP,NOP @ DEN,11/06/2023,L,12,24,9,19,47.4,2,7,28.6,4,5,80.0,2,8,10,3,6,1,1,5,-11
HOU,HOU vs. SAC,11/06/2023,W,12,25,11,20,55.0,2,6,33.3,1,2,50.0,2,5,7,6,4,2,2,5,-12
ORL,ORL vs. DAL,11/06/2023,L,12,19,7,17,41.2,1,6,16.7,4,5,80.0,0,10,10,4,5,1,0,8,-12
LAC,LAC @ NYK,11/06/2023,L,12,21,6,13,46.2,2,5,40.0,7,7,100.0,1,2,3,5,7,0,1,3,-14
MEM,MEM @ POR,11/05/2023,W,12,30,13,17,76.5,3,5,60.0,1,1,100.0,1,11,12,6,6,2,2,3,16
TOR,TOR @ SAS,11/05/2023,W,12,39,13,22,59.1,7,14,50.0,6,6,100.0,3,8,11,8,0,2,2,6,15
DAL,DAL vs. CHA,11/05/2023,W,12,41,13,21,61.9,4,9,44.4,11,13,84.6,3,10,13,10,3,1,3,4,7
CLE,CLE vs. GSW,11/05/2023,W,12,29,11,20,55.0,2,7,28.6,5,8,62.5,3,10,13,9,4,2,0,5,2
PHX,PHX @ DET,11/05/2023,W,12,28,11,22,50.0,1,5,20.0,5,6,83.3,5,7,12,7,7,3,4,7,2
