KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
PHI-SAS-01/22/2024,PHI,PHI vs. SAS,01/22/2024,W,12,34,12,23,52.2,1,5,20.0,9,12,75.0,6,6,12,8,1,1,1,2,-1,SAS,SAS @ PHI,01/22/2024,L,12,35,13,24,54.2,7,13,53.8,2,2,100.0,3,6,9,10,2,1,0,6,1
DET-MIL-01/22/2024,DET,DET vs. MIL,01/22/2024,L,12,30,10,22,45.5,1,7,14.3,9,12,75.0,1,11,12,9,4,1,4,8,0,MIL,MIL @ DET,01/22/2024,W,12,30,10,22,45.5,3,8,37.5,7,8,87.5,0,9,9,7,4,2,0,7,0
HOU-BOS-01/21/2024,HOU,HOU vs. BOS,01/21/2024,L,12,25,10,25,40.0,2,7,28.6,3,4,75.0,1,9,10,6,2,1,2,5,-10,BOS,BOS @ HOU,01/21/2024,W,12,35,12,27,44.4,5,11,45.5,6,7,85.7,5,13,18,9,2,2,5,2,10
WAS-DEN-01/21/2024,WAS,WAS vs. DEN,01/21/2024,L,12,24,9,20,45.0,1,5,20.0,5,6,83.3,2,7,9,8,5,0,2,5,-9,DEN,DEN @ WAS,01/21/2024,W,12,33,13,24,54.2,2,4,50.0,5,5,100.0,2,8,10,8,1,4,3,4,9
PHX-IND-01/21/2024,PHX,PHX vs. IND,01/21/2024,W,12,33,13,21,61.9,2,7,28.6,5,6,83.3,0,11,11,5,4,3,2,6,8,IND,IND @ PHX,01/21/2024,L,12,25,10,27,37.0,3,6,50.0,2,5,40.0,7,6,13,7,4,3,1,4,-8
LAL-POR-01/21/2024,LAL,LAL vs. POR,01/21/2024,W,12,36,13,22,59.1,2,5,40.0,8,8,100.0,2,7,9,8,2,2,1,3,5,POR,POR @ LAL,01/21/2024,L,12,31,12,22,54.5,3,9,33.3,4,4,100.0,1,7,8,8,3,2,0,5,-5
LAC-BKN-01/21/2024,LAC,LAC vs. BKN,01/21/2024,W,12,24,9,25,36.0,3,7,42.9,3,3,100.0,2,13,15,4,2,1,1,2,-3,BKN,BKN @ LAC,01/21/2024,L,12,27,10,24,41.7,5,14,35.7,2,2,100.0,1,13,14,8,3,0,2,2,3
ORL-MIA-01/21/2024,ORL,ORL vs. MIA,01/21/2024,W,12,22,10,23,43.5,1,7,14.3,1,2,50.0,3,8,11,4,1,2,1,3,3,MIA,MIA @ ORL,01/21/2024,L,12,19,5,20,25.0,4,14,28.6,5,6,83.3,3,9,12,5,4,1,0,3,-3
HOU-UTA-01/20/2024,HOU,HOU vs. UTA,01/20/2024,W,12,31,13,30,43.3,3,8,37.5,2,3,66.7,8,10,18,8,2,1,3,3,7,UTA,UTA @ HOU,01/20/2024,L,12,24,10,28,35.7,3,11,27.3,1,1,100.0,5,9,14,6,3,2,1,4,-7
MIN-OKC-01/20/2024,MIN,MIN vs. OKC,01/20/2024,L,12,24,8,20,40.0,5,13,38.5,3,4,75.0,2,9,11,7,6,1,1,6,-6,OKC,OKC @ MIN,01/20/2024,W,12,30,10,22,45.5,3,8,37.5,7,8,87.5,3,9,12,7,2,4,1,3,6
ATL-CLE-01/20/2024,ATL,ATL vs. CLE,01/20/2024,L,12,20,9,25,36.0,2,9,22.2,0,0,0.0,5,10,15,6,6,1,2,3,-5,CLE,CLE @ ATL,01/20/2024,W,12,25,9,21,42.9,2,10,20.0,5,5,100.0,1,10,11,7,5,3,1,5,5
DET-MIL-01/20/2024,DET,DET vs. MIL,01/20/2024,L,12,38,14,26,53.8,6,9,66.7,4,4,100.0,2,10,12,9,1,1,0,6,4,MIL,MIL @ DET,01/20/2024,W,12,34,13,22,59.1,3,5,60.0,5,8,62.5,0,9,9,10,2,0,3,2,-4
CHI-MEM-01/20/2024,CHI,CHI vs. MEM,01/20/2024,W,12,21,7,20,35.0,4,13,30.8,3,4,75.0,3,13,16,4,5,2,2,1,4,MEM,MEM @ CHI,01/20/2024,L,12,17,6,20,30.0,4,15,26.7,1,1,100.0,0,9,9,6,5,4,1,2,-4
WAS-SAS-01/20/2024,WAS,WAS vs. SAS,01/20/2024,L,12,36,14,23,60.9,1,5,20.0,7,8,87.5,0,7,7,8,2,4,2,1,-1,SAS,SAS @ WAS,01/20/2024,W,12,37,16,27,59.3,5,8,62.5,0,0,0.0,3,8,11,13,5,1,1,6,1
NYK-TOR-01/20/2024,NYK,NYK vs. TOR,01/20/2024,W,12,31,12,21,57.1,7,14,50.0,0,0,0.0,3,11,14,7,8,0,1,5,0,TOR,TOR @ NYK,01/20/2024,L,12,31,12,25,48.0,2,8,25.0,5,5,100.0,2,5,7,8,1,5,2,3,0
CHA-PHI-01/20/2024,CHA,CHA vs. PHI,01/20/2024,L,12,24,10,23,43.5,2,7,28.6,2,4,50.0,1,8,9,8,1,1,2,4,0,PHI,PHI @ CHA,01/20/2024,W,12,24,8,19,42.1,1,5,20.0,7,7,100.0,1,11,12,5,3,0,2,1,0
NOP-PHX-01/19/2024,NOP,NOP vs. PHX,01/19/2024,L,12,28,12,23,52.2,2,11,18.2,2,2,100.0,1,6,7,9,3,0,1,5,-13,PHX,PHX @ NOP,01/19/2024,W,12,41,16,25,64.0,3,6,50.0,6,7,85.7,1,9,10,11,1,2,1,2,13
LAL-BKN-01/19/2024,LAL,LAL vs. BKN,01/19/2024,L,12,37,15,23,65.2,5,7,71.4,2,3,66.7,1,7,8,13,3,3,0,2,9,BKN,BKN @ LAL,01/19/2024,W,12,28,11,21,52.4,5,12,41.7,1,2,50.0,1,6,7,4,5,3,0,2,-9
MIA-ATL-01/19/2024,MIA,MIA vs. ATL,01/19/2024,L,12,24,10,27,37.0,2,10,20.0,2,3,66.7,7,8,15,6,4,1,0,3,-8,ATL,ATL @ MIA,01/19/2024,W,12,32,13,28,46.4,5,11,45.5,1,2,50.0,5,10,15,7,3,3,0,4,8
POR-IND-01/19/2024,POR,POR vs. IND,01/19/2024,W,12,34,13,22,59.1,2,3,66.7,6,7,85.7,3,9,12,7,4,1,5,4,3,IND,IND @ POR,01/19/2024,L,12,31,11,24,45.8,8,15,53.3,1,1,100.0,1,7,8,10,5,2,1,7,-3
ORL-PHI-01/19/2024,ORL,ORL vs. PHI,01/19/2024,L,12,34,13,21,61.9,3,5,60.0,5,5,100.0,3,8,11,7,6,1,3,6,2,PHI,PHI @ ORL,01/19/2024,W,12,32,9,20,45.0,2,8,25.0,12,12,100.0,3,5,8,6,4,5,1,4,-2
CHA-SAS-01/19/2024,CHA,CHA vs. SAS,01/19/2024,W,12,34,14,24,58.3,4,7,57.1,2,4,50.0,4,8,12,9,5,3,1,0,2,SAS,SAS @ CHA,01/19/2024,L,12,32,14,23,60.9,4,7,57.1,0,0,0.0,1,7,8,12,4,4,2,3,-2
BOS-DEN-01/19/2024,BOS,BOS vs. DEN,01/19/2024,L,12,32,11,20,55.0,6,12,50.0,4,4,100.0,1,7,8,9,2,0,1,3,1,DEN,DEN @ BOS,01/19/2024,W,12,31,14,24,58.3,2,7,28.6,1,2,50.0,3,7,10,6,1,0,1,3,-1
UTA-OKC-01/18/2024,UTA,UTA vs. OKC,01/18/2024,L,12,27,11,21,52.4,2,5,40.0,3,3,100.0,0,7,7,10,6,2,0,5,-12,OKC,OKC @ UTA,01/18/2024,W,12,39,15,26,57.7,4,9,44.4,5,6,83.3,3,9,12,11,2,5,2,3,12
TOR-CHI-01/18/2024,TOR,TOR vs. CHI,01/18/2024,L,12,27,12,23,52.2,0,9,0.0,3,5,60.0,2,3,5,8,2,3,0,5,-11,CHI,CHI @ TOR,01/18/2024,W,12,38,15,23,65.2,3,8,37.5,5,5,100.0,4,10,14,9,3,2,1,6,11
SAC-IND-01/18/2024,SAC,SAC vs. IND,01/18/2024,L,12,31,11,18,61.1,4,8,50.0,5,8,62.5,2,5,7,7,3,1,3,2,-3,IND,IND @ SAC,01/18/2024,W,12,34,16,26,61.5,2,7,28.6,0,0,0.0,1,7,8,9,2,1,0,4,3
MIN-MEM-01/18/2024,MIN,MIN vs. MEM,01/18/2024,W,12,30,13,21,61.9,4,8,50.0,0,0,0.0,2,8,10,9,6,3,2,3,0,MEM,MEM @ MIN,01/18/2024,L,12,30,12,25,48.0,5,10,50.0,1,3,33.3,3,4,7,8,4,3,0,2,0
NYK-WAS-01/18/2024,NYK,NYK vs. WAS,01/18/2024,W,12,22,9,22,40.9,2,10,20.0,2,2,100.0,1,11,12,5,5,1,2,4,0,WAS,WAS @ NYK,01/18/2024,L,12,22,9,23,39.1,0,8,0.0,4,6,66.7,1,10,11,6,1,1,2,1,0
TOR-MIA-01/17/2024,TOR,TOR vs. MIA,01/17/2024,W,12,41,15,24,62.5,7,10,70.0,4,4,100.0,4,11,15,14,1,2,2,3,23,MIA,MIA @ TOR,01/17/2024,L,12,18,7,21,33.3,1,7,14.3,3,3,100.0,0,4,4,3,3,0,1,2,-23
CLE-MIL-01/17/2024,CLE,CLE vs. MIL,01/17/2024,W,12,32,13,25,52.0,2,7,28.6,4,4,100.0,2,15,17,8,4,2,1,1,10,MIL,MIL @ CLE,01/17/2024,L,12,22,9,27,33.3,4,11,36.4,0,0,0.0,3,7,10,6,3,3,2,3,-10
NOP-CHA-01/17/2024,NOP,NOP vs. CHA,01/17/2024,W,12,43,16,23,69.6,9,12,75.0,2,2,100.0,3,9,12,16,4,1,1,4,7,CHA,CHA @ NOP,01/17/2024,L,12,36,11,22,50.0,5,9,55.6,9,9,100.0,2,3,5,7,1,2,3,3,-7
LAL-DAL-01/17/2024,LAL,LAL vs. DAL,01/17/2024,W,12,32,14,25,56.0,2,7,28.6,2,5,40.0,2,11,13,10,2,0,0,4,6,DAL,DAL @ LAL,01/17/2024,L,12,26,10,24,41.7,1,7,14.3,5,5,100.0,2,8,10,8,3,1,1,5,-6
BOS-SAS-01/17/2024,BOS,BOS vs. SAS,01/17/2024,W,12,30,11,24,45.8,5,10,50.0,3,4,75.0,2,9,11,5,1,1,1,3,5,SAS,SAS @ BOS,01/17/2024,L,12,25,10,25,40.0,3,11,27.3,2,2,100.0,4,10,14,6,2,1,0,4,-5
NYK-HOU-01/17/2024,NYK,NYK vs. HOU,01/17/2024,W,12,23,8,20,40.0,3,10,30.0,4,5,80.0,2,10,12,4,5,1,1,3,-2,HOU,HOU @ NYK,01/17/2024,L,12,25,10,25,40.0,2,9,22.2,3,3,100.0,3,10,13,9,3,3,1,4,2
DET-MIN-01/17/2024,DET,DET vs. MIN,01/17/2024,L,12,40,16,24,66.7,3,7,42.9,5,8,62.5,2,5,7,13,1,1,2,3,1,MIN,MIN @ DET,01/17/2024,W,12,39,16,26,61.5,2,4,50.0,5,6,83.3,4,8,12,10,2,0,1,4,-1
POR-BKN-01/17/2024,POR,POR vs. BKN,01/17/2024,W,12,24,11,27,40.7,1,6,16.7,1,1,100.0,4,11,15,7,2,0,2,2,1,BKN,BKN @ POR,01/17/2024,L,12,23,9,21,42.9,4,11,36.4,1,4,25.0,1,9,10,7,1,1,1,2,-1
ATL-ORL-01/17/2024,ATL,ATL vs. ORL,01/17/2024,W,12,26,10,20,50.0,1,7,14.3,5,5,100.0,3,9,12,5,6,3,1,2,0,ORL,ORL @ ATL,01/17/2024,L,12,26,11,25,44.0,3,11,27.3,1,2,50.0,5,6,11,4,4,4,3,4,0
PHX-SAC-01/16/2024,PHX,PHX vs. SAC,01/16/2024,W,12,27,12,23,52.2,3,5,60.0,0,0,0.0,1,8,9,8,5,1,1,2,-12,SAC,SAC @ PHX,01/16/2024,L,12,39,17,28,60.7,5,9,55.6,0,0,0.0,2,8,10,15,1,2,0,2,12
LAC-OKC-01/16/2024,LAC,LAC vs. OKC,01/16/2024,W,12,35,12,20,60.0,5,9,55.6,6,6,100.0,3,7,10,10,3,1,3,3,5,OKC,OKC @ LAC,01/16/2024,L,12,30,10,21,47.6,4,9,44.4,6,6,100.0,3,4,7,8,2,1,2,4,-5
PHI-DEN-01/16/2024,PHI,PHI vs. DEN,01/16/2024,W,12,36,15,24,62.5,6,11,54.5,0,1,0.0,1,5,6,10,1,1,1,4,-2,DEN,DEN @ PHI,01/16/2024,L,12,38,15,23,65.2,4,7,57.1,4,6,66.7,4,7,11,9,1,1,1,2,2
CLE-CHI-01/15/2024,CLE,CLE vs. CHI,01/15/2024,W,12,40,15,26,57.7,8,14,57.1,2,2,100.0,3,11,14,12,3,2,1,1,19,CHI,CHI @ CLE,01/15/2024,L,12,21,9,23,39.1,3,13,23.1,0,0,0.0,0,6,6,7,4,2,1,3,-19
ATL-SAS-01/15/2024,ATL,ATL vs. SAS,01/15/2024,W,12,35,15,30,50.0,4,10,40.0,1,1,100.0,5,13,18,10,1,2,1,4,19,SAS,SAS @ ATL,01/15/2024,L,12,16,6,21,28.6,2,11,18.2,2,4,50.0,0,9,9,5,4,1,4,2,-19
DAL-NOP-01/15/2024,DAL,DAL vs. NOP,01/15/2024,W,12,33,11,23,47.8,2,8,25.0,9,9,100.0,6,10,16,4,2,1,3,8,16,NOP,NOP @ DAL,01/15/2024,L,12,17,3,17,17.6,0,3,0.0,11,12,91.7,2,5,7,3,3,2,1,5,-16
PHI-HOU-01/15/2024,PHI,PHI vs. HOU,01/15/2024,W,12,33,10,20,50.0,4,9,44.4,9,9,100.0,0,8,8,8,2,6,1,3,14,HOU,HOU @ PHI,01/15/2024,L,12,19,8,20,40.0,3,9,33.3,0,0,0.0,2,9,11,4,7,0,3,7,-14
UTA-IND-01/15/2024,UTA,UTA vs. IND,01/15/2024,W,12,33,13,22,59.1,3,7,42.9,4,5,80.0,3,8,11,10,4,2,1,1,7,IND,IND @ UTA,01/15/2024,L,12,26,11,25,44.0,3,6,50.0,1,1,100.0,4,5,9,9,4,2,2,7,-7
WAS-DET-01/15/2024,WAS,WAS vs. DET,01/15/2024,L,12,22,9,26,34.6,2,8,25.0,2,3,66.7,2,7,9,5,1,2,2,4,-7,DET,DET @ WAS,01/15/2024,W,12,29,11,22,50.0,4,11,36.4,3,4,75.0,3,15,18,7,5,0,3,6,7
MEM-GSW-01/15/2024,MEM,MEM vs. GSW,01/15/2024,W,12,23,7,22,31.8,3,12,25.0,6,7,85.7,4,7,11,5,3,2,3,2,-6,GSW,GSW @ MEM,01/15/2024,L,12,29,12,23,52.2,3,11,27.3,2,3,66.7,1,11,12,9,3,1,1,6,6
BKN-MIA-01/15/2024,BKN,BKN vs. MIA,01/15/2024,L,12,22,9,24,37.5,3,14,21.4,1,2,50.0,3,10,13,7,1,3,4,2,6,MIA,MIA @ BKN,01/15/2024,W,12,16,7,20,35.0,0,7,0.0,2,2,100.0,1,13,14,7,4,0,0,3,-6
TOR-BOS-01/15/2024,TOR,TOR vs. BOS,01/15/2024,L,12,25,11,29,37.9,2,9,22.2,1,1,100.0,3,8,11,8,1,2,0,3,-4,BOS,BOS @ TOR,01/15/2024,W,12,29,11,19,57.9,5,9,55.6,2,3,66.7,0,12,12,8,5,1,3,1,4
LAL-OKC-01/15/2024,LAL,LAL vs. OKC,01/15/2024,W,12,27,11,25,44.0,1,6,16.7,4,4,100.0,2,12,14,8,1,1,2,3,1,OKC,OKC @ LAL,01/15/2024,L,12,26,10,26,38.5,5,15,33.3,1,1,100.0,3,10,13,6,2,1,2,4,-1
NYK-ORL-01/15/2024,NYK,NYK vs. ORL,01/15/2024,L,12,24,7,20,35.0,3,10,30.0,7,7,100.0,4,8,12,5,1,0,1,5,0,ORL,ORL @ NYK,01/15/2024,W,12,24,10,24,41.7,3,9,33.3,1,1,100.0,5,8,13,9,2,0,0,5,0
MIN-LAC-01/14/2024,MIN,MIN vs. LAC,01/14/2024,W,12,29,12,18,66.7,5,7,71.4,0,0,0.0,0,9,9,10,6,4,0,4,10,LAC,LAC @ MIN,01/14/2024,L,12,19,7,18,38.9,2,7,28.6,3,4,75.0,2,4,6,5,4,3,1,0,-10
MIA-CHA-01/14/2024,MIA,MIA vs. CHA,01/14/2024,W,12,26,11,25,44.0,1,5,20.0,3,3,100.0,3,12,15,6,1,1,2,1,10,CHA,CHA @ MIA,01/14/2024,L,12,16,7,24,29.2,1,10,10.0,1,2,50.0,3,10,13,4,2,0,1,4,-10
MIL-SAC-01/14/2024,MIL,MIL vs. SAC,01/14/2024,W,12,32,12,18,66.7,5,8,62.5,3,4,75.0,0,7,7,10,5,1,0,2,-5,SAC,SAC @ MIL,01/14/2024,L,12,37,14,27,51.9,7,12,58.3,2,2,100.0,3,7,10,12,1,3,0,3,5
POR-PHX-01/14/2024,POR,POR vs. PHX,01/14/2024,L,12,33,12,27,44.4,7,12,58.3,2,3,66.7,4,8,12,8,2,1,0,6,2,PHX,PHX @ POR,01/14/2024,W,12,31,11,22,50.0,5,12,41.7,4,5,80.0,2,8,10,7,2,0,2,4,-2
DEN-IND-01/14/2024,DEN,DEN vs. IND,01/14/2024,W,12,28,11,17,64.7,1,3,33.3,5,7,71.4,0,9,9,9,5,2,1,4,0,IND,IND @ DEN,01/14/2024,L,12,28,13,25,52.0,2,4,50.0,0,2,0.0,3,7,10,9,3,3,0,5,0
SAS-CHI-01/13/2024,SAS,SAS vs. CHI,01/13/2024,L,12,23,6,22,27.3,3,8,37.5,8,9,88.9,4,7,11,3,4,1,1,4,-12,CHI,CHI @ SAS,01/13/2024,W,12,35,13,22,59.1,6,9,66.7,3,4,75.0,2,12,14,9,3,3,4,6,12
MIL-GSW-01/13/2024,MIL,MIL vs. GSW,01/13/2024,W,12,33,13,24,54.2,6,9,66.7,1,1,100.0,1,14,15,9,3,1,1,3,9,GSW,GSW @ MIL,01/13/2024,L,12,24,10,24,41.7,3,10,30.0,1,1,100.0,0,8,8,6,2,1,1,3,-9
DAL-NOP-01/13/2024,DAL,DAL vs. NOP,01/13/2024,L,12,20,8,25,32.0,4,14,28.6,0,0,0.0,3,7,10,6,3,2,0,5,-9,NOP,NOP @ DAL,01/13/2024,W,12,29,11,21,52.4,3,7,42.9,4,6,66.7,1,13,14,10,2,3,0,3,9
UTA-LAL-01/13/2024,UTA,UTA vs. LAL,01/13/2024,W,12,31,12,24,50.0,3,9,33.3,4,4,100.0,2,7,9,6,2,2,1,3,-8,LAL,LAL @ UTA,01/13/2024,L,12,39,15,24,62.5,5,10,50.0,4,5,80.0,2,10,12,9,3,1,1,2,8
ATL-WAS-01/13/2024,ATL,ATL vs. WAS,01/13/2024,L,12,25,9,28,32.1,5,18,27.8,2,2,100.0,4,9,13,5,1,3,1,2,-5,WAS,WAS @ ATL,01/13/2024,W,12,30,12,23,52.2,5,11,45.5,1,3,33.3,1,14,15,9,4,0,1,2,5
BOS-HOU-01/13/2024,BOS,BOS vs. HOU,01/13/2024,W,12,35,12,22,54.5,4,10,40.0,7,9,77.8,1,10,11,5,3,4,1,3,4,HOU,HOU @ BOS,01/13/2024,L,12,31,12,24,50.0,4,10,40.0,3,3,100.0,2,9,11,8,4,2,0,6,-4
MEM-NYK-01/13/2024,MEM,MEM vs. NYK,01/13/2024,L,12,27,10,22,45.5,4,11,36.4,3,4,75.0,2,7,9,6,4,4,2,4,2,NYK,NYK @ MEM,01/13/2024,W,12,25,9,21,42.9,3,9,33.3,4,6,66.7,4,10,14,6,7,4,2,3,-2
OKC-ORL-01/13/2024,OKC,OKC vs. ORL,01/13/2024,W,12,23,10,21,47.6,1,9,11.1,2,2,100.0,1,11,12,4,3,0,1,2,2,ORL,ORL @ OKC,01/13/2024,L,12,21,9,24,37.5,3,14,21.4,0,0,0.0,2,10,12,6,2,3,0,4,-2
MIN-POR-01/12/2024,MIN,MIN vs. POR,01/12/2024,W,12,36,13,20,65.0,4,7,57.1,6,7,85.7,1,15,16,10,5,2,2,3,21,POR,POR @ MIN,01/12/2024,L,12,15,5,20,25.0,1,8,12.5,4,7,57.1,1,5,6,3,4,2,3,5,-21
DEN-NOP-01/12/2024,DEN,DEN vs. NOP,01/12/2024,W,12,37,15,26,57.7,5,7,71.4,2,2,100.0,3,12,15,11,2,2,1,2,12,NOP,NOP @ DEN,01/12/2024,L,12,25,10,24,41.7,3,10,30.0,2,2,100.0,0,8,8,6,2,1,0,2,-12
MIA-ORL-01/12/2024,MIA,MIA vs. ORL,01/12/2024,W,12,30,10,25,40.0,4,11,36.4,6,8,75.0,6,9,15,8,4,3,0,5,8,ORL,ORL @ MIA,01/12/2024,L,12,22,8,19,42.1,3,10,30.0,3,6,50.0,1,10,11,5,4,1,5,7,-8
PHI-SAC-01/12/2024,PHI,PHI vs. SAC,01/12/2024,W,12,29,8,22,36.4,2,8,25.0,11,12,91.7,3,8,11,2,2,3,2,4,8,SAC,SAC @ PHI,01/12/2024,L,12,21,8,21,38.1,2,12,16.7,3,4,75.0,5,8,13,6,5,1,1,8,-8
DET-HOU-01/12/2024,DET,DET vs. HOU,01/12/2024,L,12,30,13,23,56.5,4,11,36.4,0,0,0.0,1,10,11,11,4,4,3,5,7,HOU,HOU @ DET,01/12/2024,W,12,23,9,22,40.9,0,5,0.0,5,7,71.4,2,8,10,4,4,3,1,2,-7
SAS-CHA-01/12/2024,SAS,SAS vs. CHA,01/12/2024,W,12,28,8,20,40.0,2,6,33.3,10,14,71.4,1,8,9,4,5,1,4,7,6,CHA,CHA @ SAS,01/12/2024,L,12,22,6,23,26.1,2,7,28.6,8,10,80.0,6,8,14,4,5,5,1,8,-6
ATL-IND-01/12/2024,ATL,ATL vs. IND,01/12/2024,L,12,30,12,25,48.0,2,6,33.3,4,5,80.0,2,3,5,9,2,4,0,1,-4,IND,IND @ ATL,01/12/2024,W,12,34,16,19,84.2,2,2,100.0,0,1,0.0,1,10,11,14,7,2,2,5,4
CHI-GSW-01/12/2024,CHI,CHI vs. GSW,01/12/2024,L,12,30,11,18,61.1,6,10,60.0,2,3,66.7,1,5,6,9,5,0,1,6,-3,GSW,GSW @ CHI,01/12/2024,W,12,33,11,22,50.0,5,11,45.5,6,8,75.0,5,7,12,9,2,3,0,1,3
UTA-TOR-01/12/2024,UTA,UTA vs. TOR,01/12/2024,W,12,28,9,23,39.1,4,11,36.4,6,6,100.0,3,11,14,6,5,3,2,5,3,TOR,TOR @ UTA,01/12/2024,L,12,25,7,18,38.9,5,7,71.4,6,8,75.0,0,8,8,5,4,0,4,4,-3
MEM-LAC-01/12/2024,MEM,MEM vs. LAC,01/12/2024,L,12,26,9,23,39.1,3,9,33.3,5,7,71.4,2,10,12,6,3,1,2,6,3,LAC,LAC @ MEM,01/12/2024,W,12,23,9,20,45.0,2,7,28.6,3,5,60.0,1,9,10,4,5,3,1,4,-3
DAL-NYK-01/11/2024,DAL,DAL vs. NYK,01/11/2024,W,12,44,16,23,69.6,8,10,80.0,4,5,80.0,3,8,11,9,1,1,0,3,18,NYK,NYK @ DAL,01/11/2024,L,12,26,8,23,34.8,4,12,33.3,6,6,100.0,5,4,9,3,2,1,0,4,-18
MIL-BOS-01/11/2024,MIL,MIL vs. BOS,01/11/2024,W,12,41,15,23,65.2,6,9,66.7,5,7,71.4,2,11,13,8,1,2,1,2,18,BOS,BOS @ MIL,01/11/2024,L,12,23,9,26,34.6,1,8,12.5,4,4,100.0,3,6,9,6,2,1,1,4,-18
OKC-POR-01/11/2024,OKC,OKC vs. POR,01/11/2024,W,12,36,15,23,65.2,0,3,0.0,6,9,66.7,4,10,14,10,4,1,4,4,12,POR,POR @ OKC,01/11/2024,L,12,24,9,26,34.6,4,11,36.4,2,2,100.0,3,5,8,6,3,2,2,8,-12
LAL-PHX-01/11/2024,LAL,LAL vs. PHX,01/11/2024,L,12,25,10,19,52.6,3,9,33.3,2,3,66.7,0,8,8,9,5,0,1,3,-11,PHX,PHX @ LAL,01/11/2024,W,12,36,14,25,56.0,5,14,35.7,3,3,100.0,2,8,10,7,2,4,0,2,11
CLE-BKN-01/11/2024,CLE,CLE vs. BKN,01/11/2024,W,12,26,9,22,40.9,1,9,11.1,7,8,87.5,3,11,14,3,1,2,2,4,10,BKN,BKN @ CLE,01/11/2024,L,12,16,6,18,33.3,0,6,0.0,4,4,100.0,1,7,8,4,4,0,1,5,-10
GSW-NOP-01/10/2024,GSW,GSW vs. NOP,01/10/2024,L,12,27,10,22,45.5,5,12,41.7,2,2,100.0,3,6,9,6,7,1,0,4,-19,NOP,NOP @ GSW,01/10/2024,W,12,46,17,26,65.4,9,16,56.3,3,4,75.0,4,8,12,13,2,5,1,4,19
DET-SAS-01/10/2024,DET,DET vs. SAS,01/10/2024,L,12,19,8,23,34.8,1,5,20.0,2,4,50.0,1,9,10,5,2,1,1,1,-12,SAS,SAS @ DET,01/10/2024,W,12,31,14,27,51.9,2,7,28.6,1,2,50.0,4,12,16,12,2,0,1,3,12
UTA-DEN-01/10/2024,UTA,UTA vs. DEN,01/10/2024,W,12,35,13,20,65.0,5,9,55.6,4,4,100.0,0,10,10,11,3,2,4,1,11,DEN,DEN @ UTA,01/10/2024,L,12,24,10,23,43.5,2,8,25.0,2,2,100.0,2,5,7,6,3,2,1,3,-11
MIA-OKC-01/10/2024,MIA,MIA vs. OKC,01/10/2024,L,12,35,14,22,63.6,4,9,44.4,3,4,75.0,1,6,7,7,2,3,1,3,6,OKC,OKC @ MIA,01/10/2024,W,12,29,13,20,65.0,1,4,25.0,2,2,100.0,0,6,6,6,4,1,0,2,-6
CHA-SAC-01/10/2024,CHA,CHA vs. SAC,01/10/2024,L,12,28,11,25,44.0,3,8,37.5,3,4,75.0,3,8,11,3,2,1,1,2,-5,SAC,SAC @ CHA,01/10/2024,W,12,33,13,20,65.0,4,8,50.0,3,4,75.0,0,9,9,8,3,0,1,3,5
BOS-MIN-01/10/2024,BOS,BOS vs. MIN,01/10/2024,W,12,32,10,20,50.0,6,13,46.2,6,6,100.0,0,10,10,6,2,0,0,4,5,MIN,MIN @ BOS,01/10/2024,L,12,27,11,23,47.8,2,7,28.6,3,3,100.0,2,9,11,6,1,1,0,5,-5
CHI-HOU-01/10/2024,CHI,CHI vs. HOU,01/10/2024,W,12,28,11,28,39.3,4,11,36.4,2,2,100.0,4,10,14,6,1,2,1,1,4,HOU,HOU @ CHI,01/10/2024,L,12,24,11,25,44.0,1,10,10.0,1,2,50.0,4,12,16,5,3,1,2,2,-4
ATL-PHI-01/10/2024,ATL,ATL vs. PHI,01/10/2024,W,12,34,12,27,44.4,1,5,20.0,9,12,75.0,6,8,14,7,2,2,0,6,3,PHI,PHI @ ATL,01/10/2024,L,12,31,10,22,45.5,3,8,37.5,8,10,80.0,3,10,13,4,4,1,1,7,-3
IND-WAS-01/10/2024,IND,IND vs. WAS,01/10/2024,W,12,23,9,24,37.5,1,6,16.7,4,4,100.0,3,12,15,6,5,2,1,2,2,WAS,WAS @ IND,01/10/2024,L,12,21,9,26,34.6,1,10,10.0,2,2,100.0,5,9,14,4,5,3,2,4,-2
LAC-TOR-01/10/2024,LAC,LAC vs. TOR,01/10/2024,W,12,28,10,21,47.6,1,4,25.0,7,7,100.0,2,5,7,5,1,2,1,2,-1,TOR,TOR @ LAC,01/10/2024,L,12,29,13,20,65.0,3,6,50.0,0,0,0.0,0,8,8,11,3,0,0,6,1
